0,249
69533,17
69566,17
69599,17
69633,17
69666,17
69699,17
69733,17
69766,17
69799,17
69833,17
69866,17
69899,17
69933,17
69966,17
69999,17
70033,17
70066,17
70099,17
70133,17
70166,17
70199,17
70233,17
70266,17
70299,17
70333,17
70366,17
70399,17
70433,17
70466,17
70499,17
70533,17
70566,17
70599,17
70633,17
70666,17
70699,17
70733,17
70766,17
70799,17
70833,17
70866,17
70899,0
70933,0
70966,0
70999,0
71033,0
71066,0
71099,0
71133,0
71166,0
71199,0
71233,0
71266,0
71299,0
71333,0
71366,0
71399,0
71433,0
71466,0
71499,0
71533,0
71566,0
71599,0
71633,0
71666,0
71699,0
71733,0
71766,0
71799,0
71833,0
71866,0
71899,0
71933,0
71966,0
71999,0
72033,0
72066,0
72099,0
72133,0
72166,0
72199,0
72233,0
72266,0
72299,0
72333,0
72366,0
72399,0
72433,0
72466,0
72499,0
72533,0
72566,0
72599,0
72633,0
72666,0
72699,0
72733,0
72766,0
72799,0
72833,0
72866,0
72899,0
72933,0
72966,0
72999,0
73033,0
73066,0
73099,0
73133,0
73166,0
73199,0
73233,0
73266,0
73299,0
73333,0
73366,0
73399,0
73433,0
73466,0
73499,0
73533,0
73566,0
73599,5
73633,5
73666,5
73699,5
73733,5
73766,5
73799,5
73833,5
73866,5
73899,5
73933,5
73966,5
73999,5
74033,5
74066,5
74099,5
74133,5
74166,5
74199,5
74233,5
74266,5
74299,5
74333,5
74366,5
74399,5
74433,5
74466,5
74499,5
74533,5
74566,5
74599,5
74633,5
74666,5
74699,5
74733,5
74766,5
74799,5
74833,5
74866,5
74899,5
74933,5
74966,5
74999,5
75033,5
75066,5
75099,5
75133,5
75166,5
75199,5
75233,5
75266,5
75299,5
75333,5
75366,5
75399,5
75433,5
75466,5
75499,5
75533,5
75566,5
75599,5
75633,5
75666,5
75699,5
75733,5
75766,5
75799,5
75833,5
75866,5
75899,5
75933,5
75966,5
75999,5
76033,5
76066,5
76099,5
76133,5
76166,5
76199,5
76233,5
76266,5
76299,5
76333,5
76366,5
76399,0
76433,0
76466,0
76499,0
76533,0
76566,0
76599,0
76633,0
76666,0
76699,0
76733,0
76766,0
76799,0
76833,6
76866,6
76899,6
76933,6
76966,6
76999,6
77033,6
77066,6
77099,6
77133,6
77166,6
77199,6
77233,6
77266,6
77299,6
77333,6
77366,6
77399,6
77433,6
77466,6
77499,6
77533,6
77566,6
77599,6
77633,6
77666,6
77699,6
77733,6
77766,6
77799,6
77833,6
77866,6
77899,6
77933,6
77966,6
77999,6
78033,6
78066,6
78099,6
78133,6
78166,6
78199,6
78233,6
78266,6
78299,6
78333,6
78366,6
78399,6
78433,6
78466,6
78499,6
78533,6
78566,6
78599,6
78633,6
78666,6
78699,6
78733,6
78766,6
78799,6
78833,6
78866,6
78899,6
78933,6
78966,6
78999,6
79033,6
79066,6
79099,6
79133,6
79166,6
79199,6
79233,6
79266,6
79299,6
79333,6
79366,6
79399,6
79433,6
79466,6
79499,6
79533,6
79566,0
79599,0
79633,0
79666,0
79699,0
79733,0
79766,0
79799,0
79833,0
79866,0
79899,0
79933,0
79966,0
79999,0
80033,0
80066,0
80099,0
80133,0
80166,0
80199,0
80233,0
80266,0
80299,0
80333,0
80366,0
80399,0
80433,0
80466,0
80499,0
80533,0
80566,0
80599,0
80633,0
80666,0
80699,0
80733,0
80766,0
80799,0
80833,0
80866,0
80899,0
80933,9
80966,9
80999,9
81033,9
81066,9
81099,9
81133,9
81166,9
81199,9
81233,9
81266,9
81299,9
81333,9
81366,9
81399,9
81433,9
81466,9
81499,9
81533,9
81566,9
81599,9
81633,9
81666,9
81699,9
81733,9
81766,9
81799,9
81833,9
81866,9
81899,9
81933,9
81966,9
81999,9
82033,9
82066,9
82099,9
82133,9
82166,9
82199,9
82233,9
82266,9
82299,9
82333,9
82366,9
82399,9
82433,9
82466,9
82499,9
82533,9
82566,9
82599,9
82633,9
82666,9
82699,9
82733,9
82766,9
82799,9
82833,9
82866,9
82899,9
82933,9
82966,9
82999,0
83033,0
83066,0
83099,0
83133,0
83166,0
83199,0
83233,0
83266,0
83299,0
83332,0
83366,0
83399,0
83432,0
83466,0
83499,10
83532,10
83566,10
83599,10
83632,10
83666,10
83699,10
83732,10
83766,10
83799,10
83832,10
83866,10
83899,10
83932,10
83966,10
83999,10
84032,10
84066,10
84099,10
84132,10
84166,10
84199,10
84232,10
84266,10
84299,10
84332,10
84366,10
84399,10
84432,10
84466,10
84499,10
84532,10
84566,10
84599,10
84632,10
84666,10
84699,10
84732,10
84766,10
84799,11
84832,11
84866,11
84899,11
84932,11
84966,11
84999,11
85032,11
85066,11
85099,11
85132,11
85166,11
85199,11
85232,11
85266,11
85299,11
85332,11
85366,11
85399,11
85432,11
85466,11
85499,11
85532,11
85566,11
85599,11
85632,11
85666,11
85699,11
85732,11
85766,11
85799,11
85832,11
85866,11
85899,11
85932,11
85966,11
85999,11
86032,11
86066,11
86099,11
86132,11
86166,11
86199,11
86232,11
86266,11
86299,11
86332,11
86366,11
86399,11
86432,11
86466,11
86499,11
86532,12
86566,12
86599,12
86632,12
86666,12
86699,12
86732,12
86766,12
86799,12
86832,12
86866,12
86899,12
86932,12
86966,12
86999,12
87032,12
87066,12
87099,12
87132,12
87166,12
87199,12
87232,12
87266,12
87299,12
87332,12
87366,12
87399,12
87432,12
87466,12
87499,12
87532,12
87566,12
87599,12
87632,12
87666,12
87699,12
87732,12
87766,12
87799,12
87832,12
87866,12
87899,12
87932,12
87966,12
87999,12
88032,12
88066,12
88099,12
88132,13
88166,13
88199,13
88232,13
88266,13
88299,13
88332,13
88366,13
88399,13
88432,13
88466,13
88499,13
88532,13
88566,13
88599,13
88632,13
88666,13
88699,13
88732,13
88766,13
88799,13
88832,13
88866,13
88899,13
88932,13
88966,13
88999,13
89032,13
89066,13
89099,13
89132,13
89166,13
89199,13
89232,13
89266,13
89299,13
89332,13
89366,13
89399,13
89432,13
89466,13
89499,13
89532,13
89566,13
89599,13
89632,13
89666,13
89699,13
89732,13
89766,13
89799,13
89832,13
89866,13
89899,13
89932,13
89966,13
89999,13
90032,13
90066,13
90099,13
90132,13
90166,13
90199,13
90232,13
90266,13
90299,13
90332,13
90366,13
90399,13
90432,13
90466,13
90499,14
90532,14
90566,14
90599,14
90632,14
90666,14
90699,14
90732,14
90766,14
90799,14
90832,14
90866,14
90899,14
90932,14
90966,14
90999,14
91032,14
91066,14
91099,14
91132,14
91166,14
91199,14
91232,14
91266,14
91299,14
91332,14
91366,14
91399,14
91432,14
91466,14
91499,14
91532,14
91566,14
91599,14
91632,14
91666,14
91699,14
91732,14
91766,14
91799,14
91832,14
91866,14
91899,14
91932,14
91966,14
91999,14
92032,14
92066,14
92099,14
92132,14
92166,14
92199,14
92232,14
92266,14
92299,14
92332,14
92366,14
92399,14
92432,14
92466,14
92499,14
92532,14
92566,14
92599,14
92632,14
92666,14
92699,14
92732,14
92766,14
92799,14
92832,14
92866,14
92899,14
92932,14
92966,14
92999,14
93032,14
93066,14
93099,14
93132,14
93166,14
93199,14
93232,14
93266,14
93299,0
93332,0
93366,0
93399,0
93432,0
93466,0
93499,0
93532,0
93566,0
93599,0
93632,0
93666,0
93699,0
93732,0
93766,0
93799,0
93832,0
93866,0
93899,0
93932,0
93966,0
93999,0
94032,17
94066,17
94099,17
94132,17
94166,17
94199,17
94232,17
94266,17
94299,17
94332,17
94366,17
94399,17
94432,17
94466,17
94499,17
94532,17
94566,17
94599,17
94632,17
94666,17
94699,17
94732,17
94766,17
94799,17
94832,17
94866,17
94899,17
94932,17
94966,17
94999,17
95032,17
95066,17
95099,17
95132,17
95166,17
95199,17
95232,17
95266,17
95299,17
95332,17
95366,17
95399,17
95432,17
95466,17
95499,17
95532,17
95566,17
95599,17
95632,17
95666,17
95699,17
95732,17
95766,17
95799,0
95832,0
95866,0
95899,0
95932,0
95966,0
95999,0
96032,0
96066,0
96099,0
96132,0
96166,0
96199,0
96232,0
96266,0
96299,0
96332,0
96366,0
96399,0
96432,0
96466,0
96499,0
96532,0
96566,0
96599,0
96632,0
96666,0
96699,0
96732,0
96766,0
96799,0
96832,0
96866,0
96899,0
96932,0
96966,0
96999,0
97032,0
97066,0
97099,0
97132,0
97166,0
97199,0
97232,0
97266,0
97299,0
97332,0
97366,0
97399,0
97432,0
97466,0
97499,0
97532,0
97566,0
97599,0
97632,0
97666,0
97699,0
97732,0
97766,0
97799,0
97832,0
97866,0
97899,0
97932,0
97966,0
97999,0
98032,0
98066,0
98099,0
98132,0
