0,249
76033,5
76066,5
76099,5
76133,5
76166,5
76199,5
76233,5
76266,5
76299,5
76333,5
76366,5
76399,5
76433,5
76466,5
76499,5
76533,5
76566,5
76599,5
76633,5
76666,5
76699,5
76733,5
76766,5
76799,5
76833,5
76866,5
76899,5
76933,5
76966,5
76999,5
77033,5
77066,5
77099,5
77133,5
77166,5
77199,5
77233,5
77266,5
77299,5
77333,5
77366,5
77399,5
77433,5
77466,5
77499,5
77533,5
77566,5
77599,5
77633,5
77666,5
77699,5
77733,5
77766,5
77799,5
77833,0
77866,0
77899,0
77933,0
77966,0
77999,0
78033,0
78066,0
78099,0
78133,0
78166,0
78199,0
78233,0
78266,0
78299,0
78333,0
78366,0
78399,0
78433,0
78466,0
78499,0
78533,0
78566,0
78599,0
78633,0
78666,0
78699,6
78733,6
78766,6
78799,6
78833,6
78866,6
78899,6
78933,6
78966,6
78999,6
79033,6
79066,6
79099,6
79133,6
79166,6
79199,6
79233,6
79266,6
79299,6
79333,6
79366,6
79399,6
79433,6
79466,6
79499,6
79533,6
79566,6
79599,6
79633,6
79666,6
79699,6
79733,6
79766,6
79799,6
79833,6
79866,6
79899,6
79933,6
79966,6
79999,6
80033,6
80066,6
80099,6
80133,6
80166,6
80199,6
80233,6
80266,6
80299,6
80333,6
80366,6
80399,6
80433,6
80466,6
80499,6
80533,6
80566,6
80599,6
80633,6
80666,6
80699,6
80733,6
80766,6
80799,6
80833,6
80866,6
80899,6
80933,6
80966,6
80999,6
81033,6
81066,6
81099,6
81133,6
81166,6
81199,6
81233,6
81266,6
81299,6
81333,6
81366,6
81399,6
81433,6
81466,6
81499,0
81533,0
81566,0
81599,0
81633,7
81666,7
81699,7
81733,7
81766,7
81799,7
81833,7
81866,7
81899,7
81933,7
81966,7
81999,7
82033,7
82066,7
82099,7
82133,7
82166,7
82199,7
82233,7
82266,7
82299,7
82333,7
82366,7
82399,7
82433,7
82466,7
82499,7
82533,7
82566,7
82599,7
82633,7
82666,7
82699,7
82733,7
82766,7
82799,7
82833,7
82866,7
82899,7
82933,7
82966,7
82999,7
83033,7
83066,7
83099,7
83133,7
83166,7
83199,7
83233,7
83266,7
83299,7
83333,7
83366,7
83399,7
83432,7
83466,7
83499,7
83532,7
83566,7
83599,7
83632,7
83666,7
83699,7
83732,7
83766,7
83799,7
83832,7
83866,7
83899,7
83932,7
83966,7
83999,7
84032,7
84066,7
84099,7
84132,7
84166,7
84199,7
84232,7
84266,7
84299,7
84332,7
84366,7
84399,7
84432,7
84466,7
84499,7
84532,7
84566,7
84599,0
84632,0
84666,0
84699,0
84732,0
84766,0
84799,8
84832,8
84866,8
84899,8
84932,8
84966,8
84999,8
85032,8
85066,8
85099,8
85132,8
85166,8
85199,8
85232,8
85266,8
85299,8
85332,8
85366,8
85399,8
85432,8
85466,8
85499,8
85532,8
85566,8
85599,8
85632,8
85666,8
85699,8
85732,8
85766,8
85799,8
85832,8
85866,8
85899,8
85932,8
85966,8
85999,8
86032,8
86066,8
86099,8
86132,8
86166,8
86199,8
86232,8
86266,8
86299,8
86332,8
86366,8
86399,8
86432,8
86466,8
86499,8
86532,8
86566,8
86599,8
86632,8
86666,8
86699,8
86732,8
86766,8
86799,8
86832,8
86866,8
86899,8
86932,8
86966,8
86999,8
87032,8
87066,8
87099,8
87132,8
87166,8
87199,8
87232,8
87266,8
87299,8
87332,8
87366,8
87399,8
87432,8
87466,8
87499,8
87532,8
87566,8
87599,8
87632,8
87666,8
87699,8
87732,0
87766,0
87799,0
87832,0
87866,0
87899,0
87932,0
87966,0
87999,0
88032,0
88066,0
88099,0
88132,0
88166,0
88199,0
88232,9
88266,9
88299,9
88332,9
88366,9
88399,9
88432,9
88466,9
88499,9
88532,9
88566,9
88599,9
88632,9
88666,9
88699,9
88732,9
88766,9
88799,9
88832,9
88866,9
88899,9
88932,9
88966,9
88999,9
89032,9
89066,9
89099,9
89132,9
89166,9
89199,9
89232,9
89266,9
89299,9
89332,9
89366,9
89399,9
89432,9
89466,9
89499,9
89532,9
89566,9
89599,9
89632,9
89666,9
89699,9
89732,9
89766,9
89799,9
89832,9
89866,9
89899,9
89932,9
89966,9
89999,9
90032,9
90066,9
90099,9
90132,9
90166,9
90199,9
90232,9
90266,9
90299,9
90332,9
90366,9
90399,9
90432,9
90466,9
90499,9
90532,9
90566,9
90599,9
90632,9
90666,9
90699,9
90732,9
90766,9
90799,10
90832,10
90866,10
90899,10
90932,10
90966,10
90999,10
91032,10
91066,10
91099,10
91132,10
91166,10
91199,10
91232,10
91266,10
91299,10
91332,10
91366,10
91399,10
