timestamp,body_acc_x_train,body_acc_y_train,body_acc_z_train,body_gyro_x_train,body_gyro_y_train,body_gyro_z_train,total_acc_x_train,total_acc_y_train,total_acc_z_train
0.0,-0.056478469406721174,0.022804701852957375,0.12719951791869596,0.003739777260072584,0.18958194090392996,-0.13462134252192942,0.1596343137699917,-0.10306100327389521,0.15345347949188048
0.02,-0.05758140940672117,0.019493631852957372,0.11923571791869594,0.005878204260072583,0.15972524090392998,-0.15046114252192944,0.15737181376999176,-0.10509351327389521,0.1485640794918805
0.04,-0.046295079406721173,0.027389231852957375,0.10115961791869595,0.0023887462600725834,0.17262094090392996,-0.11741714252192942,0.16747331376999175,-0.0959678132738952,0.13360237949188047
0.06,-0.046763989406721176,0.029466431852957373,0.10060411791869595,-0.034412213739927415,0.16418534090392997,-0.07469518252192942,0.16579681376999178,-0.0927075332738952,0.1361957794918805
0.08,-0.04957465940672117,0.010810511852957373,0.09601063791869593,-0.05888261373992742,0.14484084090392996,-0.09285066252192942,0.16175841376999178,-0.1102258432738952,0.13477967949188047
0.1,-0.050321039406721176,-0.011695898147042626,0.08874443791869595,-0.03918602373992742,0.12950584090392997,-0.11476154252192941,0.15976631376999173,-0.1316390044738952,0.1307135794918805
0.12,-0.05106757940672117,-0.0036107241470426255,0.08924801791869594,-0.06809679373992743,0.08804228090392999,-0.1426105425219294,0.15775851376999173,-0.1225044932738952,0.13443447949188048
0.14,-0.04323249940672117,0.030516121852957375,0.10105631791869595,-0.08343869373992742,0.09581999090392998,-0.12188244252192941,0.1643188137699918,-0.0873718832738952,0.14947197949188046
0.16,-0.044093019406721175,0.046218721852957376,0.11758271791869594,-0.06395419373992742,0.07616795090392997,-0.08135971252192942,0.1621720137699918,-0.07070588327389521,0.16923467949188048
0.18,-0.03899387940672117,0.019904931852957376,0.09972205791869594,-0.08363282373992742,0.026023410903929976,-0.1108358425219294,0.16597571376999176,-0.0960965332738952,0.15461347949188048
0.2,-0.021444309406721176,-0.023760518147042626,0.07458747791869594,-0.05486831373992741,0.09559056090392998,-0.12035354252192941,0.18222301376999173,-0.1388773412738952,0.13271777949188046
0.22,-0.005907909406721177,-0.028131568147042627,0.07195481791869594,0.041619686260072584,0.28204854090392995,-0.1272188425219294,0.19645201376999177,-0.1424017532738952,0.1333191794918805
0.24,-0.0020671762067211766,-0.013595478147042626,0.06508835791869594,0.12175662626007258,0.48757444090393,-0.16077554252192944,0.19898501376999167,-0.1270575172738952,0.12967737949188046
0.26,-0.04089610940672117,-0.012237858147042625,0.07654913791869594,0.08397869626007258,0.45946264090392996,-0.13860444252192944,0.1588499137699918,-0.1249306252738952,0.14434887949188047
0.28,-0.07663586940672118,0.0029520618529573737,0.10170471791869594,-0.017577563739927415,0.23409074090392998,-0.12256304252192941,0.12180811376999179,-0.1090101932738952,0.17269727949188052
0.3,-0.05355226940672117,0.0021791708529573742,0.09398913791869594,-0.002210204739927416,0.16425604090392998,-0.1332150425219294,0.14359461376999172,-0.1090907132738952,0.16815357949188048
0.32,-0.02722096940672118,-0.010613991147042626,0.08281282791869594,0.018667786260072584,0.18596354090392997,-0.12314814252192942,0.16863381376999176,-0.1212287532738952,0.16012597949188045
0.34,-0.026675259406721177,-0.005402123147042626,0.08696036791869594,0.007566518260072583,0.20288084090392997,-0.12459144252192941,0.1678936137699918,-0.11539824327389521,0.16739667949188047
0.36,-0.023170639406721177,-0.011374548147042626,0.08082222791869594,0.04330385626007258,0.22529344090392997,-0.12398074252192941,0.17012001376999175,-0.1207878432738952,0.16435397949188046
0.38,-0.021794549406721177,-0.011898398147042626,0.07869843791869593,0.021977826260072584,0.19453944090392997,-0.11357134252192941,0.17022701376999183,-0.1207640832738952,0.1652955794918805
0.4,-0.027684729406721176,-0.005988817147042626,0.08193105791869594,0.009370337260072584,0.20075714090392996,-0.11956804252192942,0.16307971376999175,-0.11434152327389521,0.1715614794918805
0.42,-0.027102959406721177,-0.0072342141470426264,0.07584343791869594,0.017579866260072585,0.19007534090392997,-0.12020204252192941,0.16241641376999172,-0.1151078832738952,0.1684732794918805
0.44,-0.024957569406721176,0.001560768852957374,0.07018783791869594,-0.007718104739927416,0.17359714090392997,-0.11265244252192941,0.1633304137699918,-0.1058668932738952,0.1657814794918805
0.46,-0.021335129406721175,0.001719503852957374,0.06305828791869594,0.007955192260072583,0.20397394090392998,-0.1098855425219294,0.16573631376999176,-0.10529408327389521,0.16157827949188047
0.48,-0.015764459406721176,0.000980043852957374,0.05769128791869594,1.9151260072583498e-05,0.18393974090392998,-0.10459494252192941,0.1701060137699918,-0.10565015327389521,0.1590982794918805
0.5,-0.018879919406721176,0.005097560852957374,0.05578308791869594,-0.022602473739927416,0.19593044090392997,-0.10477584252192941,0.16580761376999176,-0.1011785732738952,0.16003597949188048
0.52,-0.01982939940672118,-0.0005761736470426259,0.05047412791869594,-0.022945913739927416,0.19683124090392998,-0.10603794252192941,0.1636930137699918,-0.1065262432738952,0.15752977949188046
0.54,-0.019677309406721178,8.570985295737422e-05,0.04963283791869594,-0.037447063739927414,0.16515294090392996,-0.10030348252192942,0.1626993137699918,-0.10556499327389521,0.15944637949188045
0.56,-0.02307782940672118,-0.0008936437470426258,0.047064627918695943,-0.029343943739927415,0.18443994090392996,-0.0946219125219294,0.1581730137699917,-0.10627048327389521,0.15958947949188046
0.58,-0.020129359406721177,-0.0036385661470426257,0.042501867918695944,-0.031046263739927416,0.16547424090392998,-0.08574316252192941,0.1600163137699917,-0.10876593327389521,0.15768987949188046
