timestamp,body_acc_x_train,body_acc_y_train,body_acc_z_train,body_gyro_x_train,body_gyro_y_train,body_gyro_z_train,total_acc_x_train,total_acc_y_train,total_acc_z_train
0.0,-0.004045042652589225,-0.012346880665872162,0.005197037022065325,-0.08566191835936707,-0.030922433694346847,-0.02969548251813919,0.14579567762206147,-0.230527260476843,0.0814398409120203
0.02,-0.0036379266525892254,-0.014410350665872162,0.0021775200220653258,-0.08593061835936706,-0.025815033694346845,-0.031333432518139186,0.14617327762206156,-0.23281156047684298,0.0785003409120203
0.04,-0.0021810006525892255,-0.017766700665872163,0.0015515196220653254,-0.08501831835936707,-0.026531843694346847,-0.030782052518139192,0.1475962776220615,-0.236395060476843,0.0779610409120203
0.06,-0.001147910652589225,-0.01739720066587216,0.00038278562206532554,-0.08311202835936707,-0.033516043694346846,-0.03107404251813919,0.14859077762206152,-0.236258860476843,0.07688514091202031
0.08,-0.0026677266525892253,-0.014874640665872163,-0.0015690009779346745,-0.08228021835936707,-0.04076619369434685,-0.032251012518139194,0.14702917762206147,-0.23397546047684298,0.0750314409120203
0.1,-0.004332644652589225,-0.012469820665872162,-0.0041797739779346746,-0.07206537835936706,-0.04090299369434684,-0.03933264251813919,0.14531847762206151,-0.23181546047684298,0.07252354091202032
0.12,-0.006469496652589226,-0.008877014665872162,-0.007808102977934674,-0.062391868359367074,-0.032783303694346844,-0.04291073251813919,0.1431322776220615,-0.22847276047684298,0.0690018409120203
0.14,-0.005810021652589225,-0.006830531665872162,-0.009401820977934674,-0.06500795835936707,-0.025528723694346847,-0.04351689251813919,0.14373917762206156,-0.22668126047684298,0.06751764091202031
0.16,-0.0018362616525892251,-0.005878205665872161,-0.006950814977934675,-0.06856399835936706,-0.022052103694346847,-0.04288910251813919,0.14765707762206148,-0.225987960476843,0.07008024091202031
0.18,0.0007025389474107748,-0.006280806665872162,-0.0038066979779346746,-0.07087994835936706,-0.018438403694346846,-0.04233890251813919,0.15013677762206157,-0.22665316047684297,0.07333694091202031
0.2,0.0020724973474107746,-0.006290964665872162,-0.0048460819779346746,-0.07813475835936706,-0.021343313694346847,-0.03918555251813919,0.15144477762206143,-0.226928860476843,0.07241064091202029
0.22,0.0011122963474107749,-0.005427917665872161,-0.0040638799779346745,-0.08172323835936707,-0.028501523694346845,-0.03278889251813919,0.15042077762206152,-0.22633366047684297,0.0733056409120203
0.24,-0.0008734970525892252,-0.008061510665872162,-0.00042767797793467443,-0.07973942835936706,-0.028038743694346845,-0.03344246251813919,0.1483697776220615,-0.229236860476843,0.07705394091202031
0.26,-0.001572752652589225,-0.011084270665872163,0.0009846985220653254,-0.07780499835936706,-0.028244353694346847,-0.03187251251813919,0.14760287762206148,-0.232530360476843,0.07857724091202031
0.28,-0.0033790436525892253,-0.011955330665872163,0.0002379623220653255,-0.07093325835936706,-0.031744093694346845,-0.028736812518139192,0.14572787762206152,-0.233673160476843,0.07794004091202031
0.3,-0.004165405652589225,-0.009157138665872162,-0.006427970977934675,-0.06520677835936707,-0.029568773694346847,-0.02811063251813919,0.1448715776220615,-0.23114746047684298,0.0713819409120203
0.32,-0.0034733496525892254,-0.004922427665872161,-0.010538090977934674,-0.06194007835936708,-0.030171303694346847,-0.01924047251813919,0.14549257762206147,-0.227185660476843,0.06737774091202031
0.34,-0.0019841536525892255,-0.004307655665872162,-0.004821631977934675,-0.05644804835936707,-0.032259373694346845,-0.01370443251813919,0.14690977762206148,-0.226843760476843,0.0731974409120203
0.36,-0.00010117935258922519,-0.0030386926658721616,-0.0007117649779346746,-0.05506985835936707,-0.031214443694346845,-0.01667938251813919,0.14871977762206157,-0.22584726047684298,0.07740754091202032
0.38,-0.0008441338525892252,-0.005491126665872162,-0.0023822959779346746,-0.04890867835936708,-0.03396429369434685,-0.01887291251813919,0.14790327762206157,-0.22857126047684298,0.0758338409120203
0.4,-0.001049314652589225,-0.010973560665872163,-0.0026710819779346747,-0.04293270835936708,-0.03371561369434685,-0.020523552518139192,0.14762407762206153,-0.23432406047684298,0.0756384409120203
0.42,-0.0003121438525892252,-0.006875457665872162,0.004053534022065325,-0.045514728359367075,-0.029891513694346845,-0.02181280251813919,0.14828677762206144,-0.230494660476843,0.0824529409120203
0.44,-0.0007872772525892252,-0.0005246085658721617,0.008777510022065326,-0.04431187835936708,-0.029244113694346846,-0.020568722518139192,0.14773727762206157,-0.224410760476843,0.08726314091202031
0.46,-0.0004425872525892252,0.0017788693341278384,0.0049557350220653254,-0.04535044835936707,-0.03589903369434684,-0.01620818251813919,0.14800777762206152,-0.222372060476843,0.0835244409120203
0.48,-0.00038706355258922524,0.0038648743341278386,0.0004319475220653255,-0.04652804835936707,-0.04672789369434685,-0.01115257251813919,0.14798877762206153,-0.220548060476843,0.0790805409120203
0.5,-9.898305258922518e-05,0.0035017733341278384,-0.0030597849779346745,-0.043721908359367075,-0.044225973694346846,-0.00667754151813919,0.1482037776220616,-0.22116996047684298,0.07566594091202031
0.52,0.001618465347410775,0.003934902334127838,-0.0027226889779346742,-0.04444372835936707,-0.037298123694346846,-0.00632450851813919,0.14984777762206158,-0.22099156047684299,0.07607714091202031
0.54,0.002833330347410775,0.005566929334127838,0.0032851040220653258,-0.04203878835936708,-0.037525083694346845,-0.00639522151813919,0.15098977762206156,-0.219609760476843,0.0821559409120203
0.56,0.001844562347410775,0.005614183334127838,0.007459496022065326,-0.03929584835936707,-0.03400165369434685,-0.00104413631813919,0.1499297776220615,-0.219807560476843,0.08639834091202031
0.58,-0.00045778455258922517,0.005865108334127838,0.0034261480220653256,-0.038480848359367076,-0.027908963694346846,0.00252613448186081,0.1475574776220615,-0.219796060476843,0.0824301409120203
0.6,-0.0014554496525892252,0.0035252913341278385,-0.001958855977934675,-0.037535968359367074,-0.021826183694346846,0.00425105748186081,0.14649097762206154,-0.222369060476843,0.0771076409120203
0.62,-0.0031354426525892253,0.0014729163341278381,0.0009398715220653255,-0.03740486835936708,-0.024405193694346846,-0.00029571661813919013,0.14474357762206147,-0.224647960476843,0.08006644091202031
0.64,-0.004884950652589226,0.0037555053341278384,0.0011051679220653253,-0.03522537835936707,-0.033536003694346846,-0.00952576751813919,0.14292797762206155,-0.22258506047684298,0.0802891409120203
0.66,-0.0033225276525892253,0.006151255334127839,-0.003555073977934675,-0.03629474835936707,-0.03437635369434684,-0.00684544251813919,0.1444256776220615,-0.220401860476843,0.0756838409120203
0.68,-0.0009293226525892252,0.008639487334127838,-0.0038129999779346743,-0.038047198359367075,-0.03804321369434685,-0.00336911551813919,0.14675517762206147,-0.21811876047684298,0.0754782409120203
0.7000000000000001,0.0004664572474107748,0.010884339334127838,-0.0030413549779346747,-0.03769018835936708,-0.04033337369434685,-0.0032752595181391904,0.14808877762206152,-0.216071260476843,0.07629944091202032
0.72,-0.0009228516525892253,0.010935849334127837,0.0015964571220653254,-0.034880798359367075,-0.03588443369434685,0.00241630148186081,0.14663767762206148,-0.21620886047684298,0.0809839409120203
0.74,-0.0033157796525892253,0.011821899334127837,0.005016750022065326,-0.028716778359367076,-0.03830811369434685,0.0018846004818608099,0.14418467762206155,-0.21550316047684298,0.0844481409120203
0.76,-0.001203630652589225,0.013798329334127838,-0.002715454977934674,-0.028819338359367078,-0.03672503369434685,0.0012132814818608098,0.14623777762206147,-0.21369796047684297,0.0767571409120203
0.78,0.0009803511474107747,0.012083659334127838,-0.008615981977934674,-0.030020678359367073,-0.031261283694346845,0.00623542948186081,0.14836377762206154,-0.215574260476843,0.07089514091202032
0.8,0.00038595004741077477,0.008613813334127838,-0.0010933299779346745,-0.031151618359367077,-0.030326493694346847,0.00581839248186081,0.14771307762206154,-0.219195760476843,0.07845364091202031
0.8200000000000001,0.0011610203474107749,0.008963088334127838,0.008582377022065326,-0.03501033835936707,-0.031296913694346847,0.00769528548186081,0.14843277762206142,-0.218987960476843,0.0881622409120203
0.84,0.0025648473474107745,0.009714291334127838,0.008593058022065326,-0.032478468359367074,-0.03747060369434685,0.01235992748186081,0.1497827776220616,-0.21836806047684298,0.08820324091202031
0.86,0.0038964893474107746,0.010587059334127838,0.007166654022065325,-0.03307781835936707,-0.036074753694346845,0.01078849748186081,0.1510617776220614,-0.21761616047684298,0.08680504091202029
0.88,0.003711933347410775,0.011867469334127837,0.006369191022065325,-0.03767516835936707,-0.023906103694346845,0.01044930748186081,0.15082677762206143,-0.21644616047684298,0.0860339409120203
0.9,0.0011125073474107748,0.008270495334127837,0.0019019850220653256,-0.03711845835936708,-0.016140923694346845,0.01244725748186081,0.14817877762206144,-0.22014306047684298,0.08159184091202029
0.92,-0.0006470473525892253,0.004461086334127839,0.0020636000220653258,-0.03766066835936707,-0.019547633694346846,0.01162914748186081,0.14637297762206147,-0.224041860476843,0.0817773409120203
0.94,-0.0026762006525892254,0.0035721823341278384,0.0031019400220653253,-0.03924725835936708,-0.027457603694346848,0.011413727481860808,0.14429927762206152,-0.225009860476843,0.08283854091202031
0.96,-0.004686131652589225,0.0035606823341278386,0.0021780420220653255,-0.038550918359367074,-0.025801573694346845,0.011937167481860808,0.1422465776220615,-0.22509056047684298,0.0819365409120203
0.98,-0.004633692652589226,0.005893240334127838,0.004794904022065325,-0.03460841835936707,-0.026472803694346847,0.012318537481860809,0.14225807762206155,-0.22281746047684298,0.0845745409120203
1.0,-0.004651455652589225,0.008673517334127837,0.004225540022065325,-0.032111838359367074,-0.030498223694346845,0.013591037481860808,0.1422007776220615,-0.220087360476843,0.08402574091202031
1.02,-0.005224157652589225,0.009889317334127838,0.0014593605220653255,-0.032705488359367076,-0.026225973694346847,0.01469501748186081,0.14158977762206149,-0.218912560476843,0.0812795409120203
1.04,-0.006074482652589226,0.008482535334127838,0.0011958318220653256,-0.026651458359367074,-0.029628623694346847,0.01974657748186081,0.14070207762206155,-0.22035126047684298,0.08103564091202031
1.06,-0.005945209652589226,0.005117771334127838,0.0015131067220653255,-0.020287148359367076,-0.03299175369434684,0.02672338748186081,0.1407947776220615,-0.223739060476843,0.0813721409120203
1.08,-0.004603131652589226,0.0016284263341278383,0.004438841022065326,-0.019059598359367075,-0.030887593694346845,0.02737196748186081,0.14210067762206147,-0.227242860476843,0.0843168409120203
1.1,-0.0023531326525892252,-0.0012452316658721615,0.008034248022065326,-0.014252468359367073,-0.03470420369434685,0.022087777481860808,0.14431467762206152,-0.230122760476843,0.0879309409120203
1.12,0.0006753644474107748,-0.0019931306658721617,0.008749608022065326,-0.008099408359367075,-0.03505771369434685,0.010857287481860808,0.14730747762206153,-0.23086926047684297,0.0886650409120203
1.14,-0.0012182236525892251,-0.002114256665872162,0.0066865930220653255,-0.004696798359367075,-0.03523725369434685,0.0028875674818608097,0.14537827762206157,-0.230981960476843,0.0866211409120203
1.16,-0.004409963652589225,-0.0017691986658721617,0.0014261148220653256,-0.0037917383593670754,-0.03590131369434685,0.00507961648186081,0.14215107762206147,-0.23062216047684297,0.08138034091202032
1.18,-0.0023555646525892254,-0.0019359076658721614,-0.004165365977934675,-0.0028978583593670722,-0.035314243694346846,0.0053489014818608105,0.14417027762206147,-0.230768460476843,0.07580924091202029
1.2,-0.0021989216525892252,-0.004666719665872162,-0.0024430219779346743,-0.0015629183593670725,-0.03884881369434684,0.00561335948186081,0.14429177762206147,-0.23347376047684298,0.07755234091202032
1.22,-0.0028726686525892254,-0.008004877665872162,0.0071309800220653256,-0.003680398359367074,-0.03664532369434685,0.00529226948186081,0.14358297762206151,-0.236781860476843,0.08714754091202032
1.24,0.0005073504474107748,-0.011328970665872162,0.012818169022065326,-0.0033072883593670745,-0.029695463694346846,-0.00509016751813919,0.1469278776220615,-0.240072260476843,0.0928561409120203
1.26,-0.0006511892525892252,-0.004788928665872162,0.004393750022065325,0.008999132640632925,-0.027169443694346845,-0.01740754251813919,0.14569947762206148,-0.233456960476843,0.08447694091202029
1.28,-0.004655975652589225,-0.0019486136658721617,0.004854029022065325,0.012337171640632926,-0.027967893694346848,-0.01380897251813919,0.14166007762206156,-0.230576660476843,0.0849615409120203
1.3,-0.0059038666525892255,0.0006224632341278383,0.005771765022065325,0.009819880640632926,-0.024544553694346848,-0.00602216051813919,0.1403777776220615,-0.227964660476843,0.0859048409120203
1.32,-0.002982131652589225,0.0038612993341278386,0.004563186022065326,0.0047378316406329266,-0.025930403694346845,-0.0010596545181391901,0.14326517762206148,-0.224684060476843,0.0847232409120203
1.34,-0.0008368049525892252,0.005628869334127838,0.005235485022065325,0.00026845164063292633,-0.025766833694346847,-0.00351577251813919,0.14537597762206156,-0.222874160476843,0.0854240409120203
1.36,-0.0014990496525892252,0.005851487334127838,0.005815668022065326,-0.002078668359367075,-0.023898903694346846,-0.009600433518139192,0.1446791776220615,-0.222608460476843,0.0860340409120203
1.38,-0.004678733652589226,0.006050762334127839,0.006693983022065325,-0.006160438359367073,-0.027503733694346846,-0.011283972518139191,0.1414648776220615,-0.222365360476843,0.08694384091202031
1.4,-0.007298261652589225,0.008281681334127837,0.007710096022065325,-0.016643768359367074,-0.031603023694346845,-0.01005617151813919,0.1388105776220615,-0.22008966047684297,0.08799304091202031
1.42,-0.004752369652589225,0.008580959334127837,0.004252664022065326,-0.024129528359367075,-0.03775843369434685,-0.00461469451813919,0.14132127762206148,-0.21974446047684298,0.08457044091202032
