timestamp,body_acc_x_train,body_acc_y_train,body_acc_z_train,body_gyro_x_train,body_gyro_y_train,body_gyro_z_train,total_acc_x_train,total_acc_y_train,total_acc_z_train
0.0,-0.0551723,0.0239555,0.1270215,0.001985351,0.1872923,-0.1332052,0.9900083,0.02880656,0.2389557
0.02,-0.05627524,0.02064443,0.1190577,0.004123778,0.1574356,-0.149045,0.9877458,0.02677405,0.2340663
0.04,-0.04498891,0.02854003,0.1009816,0.00063432,0.1703313,-0.116001,0.9978473,0.03589975,0.2191046
0.06,-0.04545782,0.03061723,0.1004261,-0.03616664,0.1618957,-0.07327904,0.9961708,0.03916003,0.221698
0.08,-0.04826849,0.01196131,0.09583262,-0.06063704,0.1425512,-0.09143452,0.9921324,0.02164172,0.2202819
0.1,-0.04901487,-0.0105451,0.08856642,-0.04094045,0.1272162,-0.1133454,0.9901403,0.0002285588,0.2162158
0.12,-0.04976141,-0.002459926,0.08907,-0.06985122,0.08575264,-0.1411944,0.9881325,0.00936307,0.2199367
0.14,-0.04192633,0.03166692,0.1008783,-0.08519312,0.09353035,-0.1204663,0.9946928,0.04449568,0.2349742
0.16,-0.04278685,0.04736952,0.1174047,-0.06570862,0.07387831,-0.07994357,0.992546,0.06116168,0.2547369
0.18,-0.03768771,0.02105573,0.09954404,-0.08538725,0.02373377,-0.1094197,0.9963497,0.03577103,0.2401157
0.2,-0.02013814,-0.02260972,0.07440946,-0.05662274,0.09330092,-0.1189374,1.012597,-0.007009778,0.21822
0.22,-0.00460174,-0.02698077,0.0717768,0.03986526,0.2797589,-0.1258027,1.026826,-0.01053419,0.2188214
0.24,-0.0007610068,-0.01244468,0.06491034,0.1200022,0.4852848,-0.1593594,1.029359,0.004810046,0.2151796
0.26,-0.03958994,-0.01108706,0.07637112,0.08222427,0.457173,-0.1371883,0.9892239,0.006936938,0.2298511
0.28,-0.0753297,0.00410286,0.1015267,-0.01933199,0.2318011,-0.1211469,0.9521821,0.02285737,0.2581995
0.3,-0.0522461,0.003329969,0.09381112,-0.003964631,0.1619664,-0.1317989,0.9739686,0.02277685,0.2536558
0.32,-0.0259148,-0.009463193,0.08263481,0.01691336,0.1836739,-0.121732,0.9990078,0.01063881,0.2456282
0.34,-0.02536909,-0.004251325,0.08678235,0.005812092,0.2005912,-0.1231753,0.9982676,0.01646932,0.2528989
0.36,-0.02186447,-0.01022375,0.08064421,0.04154943,0.2230038,-0.1225646,1.000494,0.01107972,0.2498562
0.38,-0.02048838,-0.0107476,0.07852042,0.0202234,0.1922498,-0.1121552,1.000601,0.01110348,0.2507978
0.4,-0.02637856,-0.004838019,0.08175304,0.007615911,0.1984675,-0.1181519,0.9934537,0.01752604,0.2570637
0.42,-0.02579679,-0.006083416,0.07566542,0.01582544,0.1877857,-0.1187859,0.9927904,0.01675968,0.2539755
