timestamp,body_acc_x_train,body_acc_y_train,body_acc_z_train,body_gyro_x_train,body_gyro_y_train,body_gyro_z_train,total_acc_x_train,total_acc_y_train,total_acc_z_train
0.0,0.01342875,0.005494011,0.00592488,0.023052,-0.01554199,-0.01437913,0.9765181,-0.1440013,0.3057096
0.02,0.01076206,0.008978512,0.00496362,0.01796362,-0.01506853,-0.01374529,0.9740209,-0.1405554,0.3047994
0.04,0.00985583,0.01669217,0.003309831,0.01297515,-0.01629234,-0.0116158,0.9732902,-0.1328778,0.3031985
0.06,0.01014224,0.02037475,0.0004590146,0.0009342103,-0.01594995,-0.008243017,0.9737578,-0.1292283,0.3004021
0.08,0.01073266,0.016518,0.000949458,-0.02247682,-0.02039287,-0.008690264,0.9745347,-0.1331143,0.3009485
0.1,0.01177282,0.007202376,0.002482766,-0.03314056,-0.0262054,-0.008883439,0.9757663,-0.1424547,0.302539
0.12,0.01247999,0.0028833,0.001638239,-0.02380513,-0.02232001,-0.008460761,0.9766696,-0.1467937,0.3017528
0.14,0.01369967,0.001558822,0.003922797,-0.01535717,-0.02138049,-0.01466473,0.9780897,-0.1481332,0.3040967
0.16,0.01137187,-0.0009401961,0.004069994,-0.01321235,-0.02915533,-0.01869596,0.9759666,-0.1506427,0.3043041
0.18,0.00451678,0.0004730432,0.0006273046,-0.01122896,-0.03528281,-0.01610565,0.9693201,-0.1492355,0.3009225
0.2,0.0006639823,0.005461404,-0.001256322,-0.01035421,-0.03644789,-0.0154283,0.9656794,-0.144249,0.2991006
0.22,0.004479132,0.01074958,-0.001480388,-0.01691976,-0.03397029,-0.01845066,0.9697094,-0.1389587,0.2989389
0.24,0.008471016,0.01058377,0.001699336,-0.02909898,-0.0332799,-0.02072295,0.9739184,-0.1391183,0.3021811
0.26,0.003788325,0.01100445,0.00450677,-0.04411845,-0.03264391,-0.01637183,0.9694546,-0.1386871,0.3050512
0.28,0.0009086016,0.01383916,0.002421924,-0.05031477,-0.03368263,-0.01081211,0.9667951,-0.1358374,0.303029
0.3,0.006343107,0.006041793,0.0005034559,-0.04813159,-0.04145488,-0.009175328,0.9724505,-0.143615,0.3011732
0.32,0.008561126,-0.006116643,0.000898417,-0.05293045,-0.0490828,-0.00733178,0.9748898,-0.1557489,0.3016308
0.34,0.006878248,-0.0101382,-0.001184878,-0.04345196,-0.05127365,-0.005480211,0.9734283,-0.1597415,0.2996099
0.36,0.007280316,-0.009635086,-0.002777085,-0.01903281,-0.04210732,-0.006321883,0.9740515,-0.1592058,0.2980798
0.38,0.01085629,-0.01108482,-0.0008133006,-0.003006947,-0.02990307,-0.01595552,0.9778483,-0.1606202,0.300105
0.4,0.0158776,-0.008852605,0.000795914,0.002990188,-0.0320738,-0.02988847,0.9830899,-0.1583506,0.3017749
0.42,0.01581706,0.001255935,0.003045189,-0.007888771,-0.04313737,-0.03084004,0.9832494,-0.1482034,0.3040839
0.44,0.00995634,0.007897522,-0.0002224873,-0.01585559,-0.0524552,-0.01560867,0.9776085,-0.1415223,0.3008751
0.46,0.005167653,0.00816386,-0.006863554,-0.01188961,-0.04953375,0.00204656,0.9730395,-0.1412155,0.2942919
0.48,0.00560797,0.005927424,-0.00324682,-0.01458753,-0.03626689,0.008426628,0.9736992,-0.1434103,0.2979652
0.5,0.006033194,0.0008351947,-0.0008669796,-0.0139764,-0.02764503,0.007006126,0.9743432,-0.1484598,0.3004001
0.52,0.00334902,-0.003786113,-0.00421318,-0.01141579,-0.0189645,0.006051887,0.971877,-0.1530371,0.2971073
