timestamp,body_acc_x_train,body_acc_y_train,body_acc_z_train,body_gyro_x_train,body_gyro_y_train,body_gyro_z_train,total_acc_x_train,total_acc_y_train,total_acc_z_train
0.0,-0.0327042,-0.02224618,0.08813344,0.07486805,0.04826703,-0.1045103,0.9894791,-0.2495647,0.0674295
0.02,-0.02825184,-0.02401775,0.08476659,0.1202121,-0.01804396,-0.1291554,0.9933909,-0.2513747,0.06734812
0.04,-0.01225393,-0.04208921,0.08472345,0.1792326,-0.06143386,-0.1262284,1.008842,-0.2695231,0.07055398
0.06,-0.0006630605,-0.05500362,0.07921174,0.1957909,-0.0389103,-0.151559,1.01988,-0.2825518,0.06825291
0.08,0.008467252,-0.04789768,0.07226823,0.2537071,-0.002623282,-0.1585735,1.028453,-0.2755968,0.06447987
0.1,0.04207018,-0.02375582,0.06512501,0.228952,0.08520127,-0.1144612,1.061498,-0.2516418,0.06046506
0.12,0.03671021,-0.002235351,0.0571889,0.1844235,0.1047073,-0.04756354,1.05558,-0.2303428,0.05561336
0.14,-0.006757769,-0.01144597,0.05303005,0.1693902,0.08473758,-0.02471569,1.011559,-0.2398072,0.05449283
0.16,-0.05667606,-0.02354581,0.05273977,0.1369676,0.0974626,-0.03589963,0.9610924,-0.2521907,0.0571927
0.18,-0.05070375,-0.02582227,0.05997198,0.1380466,0.09167154,-0.03391278,0.9665222,-0.2547787,0.06736501
0.2,-0.01781299,-0.02762649,0.07162955,0.134771,0.08456993,-0.03026047,0.9988749,-0.2569206,0.0819112
0.22,-0.02434497,-0.02334008,0.07198996,0.1178265,0.07728216,-0.03125028,0.9918084,-0.2529964,0.08510793
0.24,-0.008435168,-0.02191977,0.0681632,0.1108167,0.08037765,-0.02852097,1.007187,-0.2519616,0.08406482
0.26,0.0007730333,-0.02364545,0.070001,0.09418452,0.09222936,-0.02784819,1.015869,-0.2540943,0.08863345
0.28,-0.008823091,-0.02777597,0.06341073,0.09932382,0.09534386,-0.03202448,1.005751,-0.2586521,0.08472108
0.3,-0.0008668983,-0.03678594,0.05520735,0.1034792,0.1074398,-0.03377329,1.013191,-0.2681082,0.07914257
0.32,-0.0134077,-0.04107976,0.04948429,0.1020833,0.1100675,-0.02884206,1.00014,-0.2728661,0.07599108
0.34,-0.01257533,-0.03496987,0.04158388,0.127445,0.1052235,-0.01256931,1.00047,-0.2672376,0.07060845
0.36,-0.00316652,-0.03139326,0.04512114,0.1441787,0.1031758,0.01103275,1.009383,-0.2641591,0.07660917
0.38,-0.01094064,-0.04146884,0.04538651,0.1634874,0.09127263,0.01815733,1.001121,-0.2747486,0.07928312
0.4,-0.007255233,-0.05234173,0.03950471,0.1898048,0.08341655,0.008694273,1.004327,-0.2861508,0.07575473
0.42,-0.01230804,-0.05492413,0.04090051,0.2028048,0.09618458,0.006588945,0.9988025,-0.2892775,0.07944849
0.44,-0.01203377,-0.04948839,0.03517239,0.2184195,0.1145181,0.01291201,0.9986138,-0.2844013,0.07596272
0.46,-0.002183406,-0.04124697,0.02788639,0.2239373,0.1097467,0.01605223,1.00801,-0.2767346,0.07086325
0.48,-0.005061478,-0.03881432,0.02335144,0.2295913,0.09597963,0.01844038,1.004686,-0.2748916,0.06845872
