timestamp,body_acc_x_train,body_acc_y_train,body_acc_z_train,body_gyro_x_train,body_gyro_y_train,body_gyro_z_train,total_acc_x_train,total_acc_y_train,total_acc_z_train
0.0,0.0007285753,0.005423792,0.03226211,0.05517742,-0.02436556,0.103973,1.006818,-0.07466681,0.1878601
0.02,0.0001904907,0.00286126,0.03555943,0.04877647,-0.03721112,0.1019189,1.00635,-0.07714866,0.1907658
0.04,-0.001224155,0.004694848,0.03687692,0.0713664,-0.03740355,0.1062492,1.005014,-0.07522348,0.1917122
0.06,-0.004774162,0.007975067,0.03758108,0.0661088,-0.05646601,0.1004117,1.001548,-0.07184157,0.1920671
0.08,-0.0007531943,0.003635887,0.03661265,0.06450266,-0.0565051,0.1079668,1.00566,-0.07606967,0.1907726
0.1,0.002054957,0.0003281137,0.03806062,0.07745415,-0.05138947,0.1071606,1.008564,-0.07925773,0.1919188
0.12,-2.678279e-05,-0.002365985,0.03315112,0.06839558,-0.06217212,0.1039431,1.006583,-0.0818243,0.1867327
0.14,0.002508858,-0.004530957,0.0269205,0.08695691,-0.05873196,0.1068099,1.009224,-0.0838549,0.1802515
0.16,0.005438899,-0.00441992,0.02534985,0.09137568,-0.06157827,0.10612,1.012262,-0.08360367,0.1784566
0.18,0.006994036,-0.00968507,0.02658755,0.09210122,-0.05842127,0.109906,1.013929,-0.08872386,0.1794965
0.2,0.005397976,-0.01231293,0.03066425,0.1153206,-0.06028591,0.1101273,1.012448,-0.09120313,0.1834019
0.22,0.001184042,-0.01258752,0.03076572,0.1216027,-0.06929427,0.1165255,1.008351,-0.09132669,0.1833584
0.24,-0.001359286,-0.01514737,0.03243838,0.1322659,-0.07203657,0.1274494,1.005928,-0.09373431,0.1849127
0.26,-0.001892605,-0.01446227,0.03326864,0.1376825,-0.07882049,0.1250651,1.005516,-0.09289701,0.185651
0.28,-0.001356721,-0.01697452,0.03009196,0.1417527,-0.07641466,0.1202447,1.006175,-0.09525824,0.182409
0.3,-0.002609132,-0.02050693,0.03130214,0.1564576,-0.07566366,0.1166378,1.005046,-0.09864199,0.1835802
0.32,-0.001405001,-0.01975876,0.03041086,0.1642959,-0.07060107,0.1089332,1.006375,-0.09774871,0.1826762
0.34,0.002872666,-0.01614963,0.03279939,0.1727798,-0.06072667,0.09877437,1.010776,-0.09399913,0.1850779
0.36,0.006040453,-0.00949693,0.03692109,0.1683935,-0.05997074,0.09253837,1.014068,-0.0872116,0.1892385
0.38,0.006436911,-0.008277432,0.03160946,0.1628258,-0.05296602,0.08464976,1.014588,-0.08586351,0.1839912
0.4,0.001827145,-0.00910293,0.03041468,0.1633173,-0.05345821,0.07416789,1.010101,-0.08656707,0.1828859
0.42,-0.0002681968,-0.005368833,0.03277988,0.1548398,-0.05935271,0.07691803,1.008127,-0.08271798,0.1853653
0.44,0.0007579905,-0.003012167,0.02962403,0.1550356,-0.06007298,0.07683732,1.009275,-0.08025341,0.182348
0.46,0.0002014094,0.003793417,0.02834641,0.1523463,-0.06258728,0.06811438,1.008839,-0.073347,0.1812325
0.48,0.001127642,0.01509784,0.02967502,0.1313807,-0.05959166,0.06815475,1.009884,-0.06194852,0.1827464
0.5,0.002400405,0.01782725,0.03099738,0.09369211,-0.05933179,0.06701014,1.011274,-0.0591311,0.1842764
0.52,0.003379385,0.0166341,0.0357878,0.04992795,-0.06218578,0.06606494,1.012369,-0.06024136,0.1892963
0.54,-0.0009966246,0.02023399,0.04022893,0.02747693,-0.07093399,0.06597204,1.008107,-0.05656262,0.1939881
0.56,-0.007805782,0.02220119,0.03718601,0.001034739,-0.08807894,0.05632598,1.00141,-0.05451959,0.1912169
0.58,-0.005767452,0.0230819,0.02931279,-0.04847659,-0.08593384,0.04785348,1.003558,-0.05356496,0.1836361
0.6,-0.0006484976,0.02596037,0.02396947,-0.07696866,-0.07527254,0.04164261,1.008785,-0.05061339,0.1786052
0.62,0.00217261,0.02274798,0.02653958,-0.08600788,-0.08331354,0.03742441,1.01171,-0.05375239,0.1815069
