timestamp,body_acc_x_train,body_acc_y_train,body_acc_z_train,body_gyro_x_train,body_gyro_y_train,body_gyro_z_train,total_acc_x_train,total_acc_y_train,total_acc_z_train
0.0,-0.003416866,0.002100551,0.05733984,0.002602254,0.1001593,-0.05410587,1.017624,-0.04941154,0.09479391
0.02,0.01030916,-0.0001170466,0.04542779,-0.01659973,0.08260498,-0.05351362,1.031637,-0.05065827,0.08450039
0.04,0.01683226,-0.007312987,0.04396035,0.001847187,0.09952391,-0.06641228,1.038442,-0.05692617,0.08461061
0.06,0.008930748,-0.018601,0.05534028,0.07338699,0.0680555,-0.0840319,1.030819,-0.06732867,0.09752845
0.08,-0.006904326,-0.02255442,0.07845803,0.1405574,-0.1021273,-0.0863281,1.015259,-0.07043905,0.1221458
0.1,-0.01433051,-0.01194326,0.1080174,0.1794873,-0.2048671,-0.05992326,1.008103,-0.0590275,0.1531686
0.12,-0.007803171,0.002440277,0.06709111,0.06336837,-0.01638717,-0.03043989,1.014895,-0.04388608,0.1136727
0.14,-0.004279791,0.003800263,0.007262706,-0.06034657,0.2035388,-0.03865924,1.018677,-0.04181001,0.055244
0.16,-0.007631486,-0.01425965,0.01564898,0.0004382324,0.1396338,-0.03849528,1.015577,-0.05919461,0.06499997
0.18,-0.008936165,-0.02857677,0.02078692,0.03443996,0.06729368,-0.020177,1.014517,-0.07287646,0.07147701
0.2,-0.003490906,-0.01757532,0.01113419,-0.006186706,0.1455936,-0.02779437,1.0202,-0.06127951,0.06313218
0.22,0.003590758,-0.005054913,0.01830128,0.01971413,0.09531386,-0.03620558,1.02751,-0.04820315,0.07157547
0.24,0.007094618,-0.008692131,0.01807079,0.02085862,0.08138923,-0.03195951,1.031235,-0.05132328,0.07258913
0.26,0.001941257,-0.007841335,0.02187901,-0.0104399,0.1436624,-0.03790006,1.026294,-0.0499933,0.07760928
0.28,-0.005491465,-0.003361412,0.02691988,0.004866635,0.0818028,-0.03990552,1.019066,-0.04507101,0.08382994
0.3,-0.0004677232,-0.00622059,0.01921617,-0.0096656,0.09699988,-0.03723561,1.024287,-0.04752351,0.07727419
0.32,0.002308556,-0.005277573,0.01263724,-0.03240322,0.1084952,-0.03832299,1.027252,-0.04620828,0.07181165
0.34,-0.001805892,-0.008518322,0.01169779,-0.02023627,0.07023724,-0.03383559,1.023319,-0.04911011,0.07195713
0.36,0.0002856844,-0.0177835,0.01036438,-0.02615284,0.1023794,-0.03235748,1.025584,-0.05806858,0.07167716
0.38,-0.0001591218,-0.02005077,0.004444423,-0.02202111,0.07673024,-0.03119213,1.025305,-0.06006053,0.06677911
0.4,-0.001723453,-0.02200866,0.005255443,-0.008700499,0.07921715,-0.02854213,1.023899,-0.06177391,0.06858038
0.42,-0.001802985,-0.02163223,0.01269377,0.003342635,0.09398799,-0.03018526,1.02397,-0.06118325,0.07697722
0.44,-0.004550005,-0.01879886,0.01399153,0.02628167,0.06929609,-0.02618197,1.021366,-0.05816544,0.07920192
