timestamp,body_acc_x_train,body_acc_y_train,body_acc_z_train,body_gyro_x_train,body_gyro_y_train,body_gyro_z_train,total_acc_x_train,total_acc_y_train,total_acc_z_train
0.0,-0.01255882,0.01382999,0.004465136,-0.02709666,0.04804851,-0.004227395,0.9931015,-0.0926529,-0.2090332
0.02,-0.009165143,0.01589505,0.006968258,-0.02225658,0.04849401,-0.003651372,0.9965181,-0.09048243,-0.2066382
0.04,-0.007257557,0.01675809,0.006721439,-0.01247332,0.06275153,-7.035767e-05,0.9984497,-0.08950847,-0.2069876
0.06,-0.006691648,0.0146933,0.007604112,-0.009583262,0.07544981,0.002876109,0.99904,-0.09145674,-0.2062018
0.08,-0.005760614,0.0127454,0.00937505,-0.005879883,0.06482152,0.002755178,0.9999954,-0.09328243,-0.2045217
0.1,-0.005113555,0.006889321,0.01211695,0.002004417,0.05137839,0.005739928,1.000666,-0.09901069,-0.2018645
0.12,-0.00606685,0.004905162,0.01175469,0.009143078,0.02749871,0.008056065,0.9997365,-0.1008617,-0.2023048
0.14,-0.004917788,0.008611199,0.01058326,0.01584524,0.003622068,0.01220785,1.000908,-0.09701746,-0.2035474
0.16,-0.002694788,0.0113421,0.01402043,0.01661428,-0.01091868,0.01516404,1.003152,-0.09414378,-0.2001742
0.18,-0.003325924,0.0129068,0.0187841,0.01471662,-0.02902095,0.01094931,1.00254,-0.09243191,-0.195467
0.2,-0.002552347,0.01763541,0.02440934,0.004814196,-0.04633331,0.01035799,1.003332,-0.08755183,-0.1898903
0.22,0.001540588,0.02287536,0.02482604,-0.01157769,-0.06347451,0.01887065,1.007441,-0.08215601,-0.1895135
0.24,0.01418969,0.02259381,0.01707405,-0.01297115,-0.06793509,0.02879161,1.020105,-0.08227703,-0.197296
0.26,0.02631611,0.02127907,0.007103825,-0.009510701,-0.02971194,0.02941493,1.032245,-0.08342623,-0.2072871
0.28,0.02009658,0.01586801,-0.0006249897,-0.01788637,0.02475302,0.0194818,1.02604,-0.08866645,-0.2150271
