timestamp,body_acc_x_train,body_acc_y_train,body_acc_z_train,body_gyro_x_train,body_gyro_y_train,body_gyro_z_train,total_acc_x_train,total_acc_y_train,total_acc_z_train
0.0,0.01235213,-0.005821885,-0.01757697,0.02477483,0.06173898,-0.01407904,1.018568,-0.1304813,0.1234491
0.02,0.009927233,-0.005535874,-0.01701605,0.02306502,0.05982144,-0.009729753,1.016183,-0.1303706,0.1234107
0.04,0.008273316,-0.003992449,-0.01465336,0.01621554,0.05928213,-0.009140803,1.014581,-0.1290004,0.1251689
0.06,0.008482023,-0.003842862,-0.01223652,0.007371428,0.05835831,-0.008145433,1.014851,-0.129022,0.1269772
0.08,0.008611693,-0.005638191,-0.01116274,0.009189604,0.06071617,-0.003782973,1.015053,-0.1309863,0.1274397
0.1,0.00696525,-0.005903016,-0.01450701,0.01327966,0.06124543,-0.002468958,1.013488,-0.1314179,0.1234827
0.12,0.009166555,-0.006115978,-0.01834715,0.01085242,0.05587584,-0.003563483,1.01578,-0.1317953,0.1190294
0.14,0.01194803,-0.008170433,-0.01619191,0.009138417,0.05076128,-0.005779674,1.018661,-0.134012,0.120572
0.16,0.0104275,-0.007601113,-0.01388159,0.007652224,0.04979465,-0.006810998,1.017248,-0.1336029,0.1222709
0.18,0.007555813,-0.005353301,-0.01333994,0.004640375,0.04884746,-0.0102822,1.014491,-0.1315131,0.1222032
0.2,0.004895415,-0.004862892,-0.008726636,0.002955018,0.04696279,-0.01609311,1.011954,-0.1311788,0.1262101
0.22,0.007854218,-0.003812472,-0.006063033,-0.001869094,0.04950029,-0.01509983,1.015042,-0.1302825,0.1282711
0.24,0.01291789,-0.004153506,-0.007656781,-0.006196808,0.05134098,-0.01033773,1.020242,-0.1307756,0.1260795
0.26,0.01137139,-0.007702656,-0.00859352,-0.004166717,0.04806732,-0.00669497,1.018838,-0.1344748,0.1245505
0.28,0.006923119,-0.01256084,-0.008652938,-0.0006336943,0.04378495,-0.005841489,1.014538,-0.1394809,0.1239053
0.3,0.004211003,-0.01820019,-0.00380604,0.008903393,0.04119528,-0.007046781,1.01198,-0.1452665,0.1281737
